rep,Ne,n0,n1,L,pi0,pi1,relative_change,num_sites
9,1000,10,10,200000,0.04650744444444277,0.027639444444445077,-40.56984903252892,29601
9,1000,10,10,500000,0.049658222222221896,0.05098017777774269,2.6621080988461663,72420
9,1000,10,10,1000000,0.045814266666655536,0.04062386666665136,-11.329222047292625,158221
9,1000,20,20,1,0.0,0.0,,0
9,1000,20,20,2,0.05,0.0,-100.0,1
9,1000,20,20,5,0.05578947368421052,0.0,-100.0,1
9,1000,20,20,10,0.01,0.049473684210526316,394.7368421052631,3
9,1000,20,20,20,0.01842105263157895,0.005,-72.85714285714286,3
9,1000,20,20,50,0.027473684210526317,0.015473684210526315,-43.67816091954023,6
9,1000,20,20,100,0.0581578947368421,0.0468421052631579,-19.45701357466062,20
9,1000,20,20,200,0.05349999999999998,0.03549999999999999,-33.6448598130841,49
9,1000,20,20,500,0.03397894736842105,0.03382105263157896,-0.46468401486985234,71
9,1000,20,20,1000,0.03595789473684214,0.030226315789473702,-15.939695550351322,142
9,1000,20,20,2000,0.03325000000000007,0.024310526315789536,-26.885635140482755,298
9,1000,20,20,5000,0.0364989473684207,0.04336315789473648,18.80659860414158,673
9,1000,20,20,10000,0.04071578947368485,0.027526315789473524,-32.39400206825378,2263
9,1000,20,20,20000,0.022518684210526663,0.023889210526315843,6.086174054292697,2412
9,1000,20,20,50000,0.06078336842105532,0.06364768421052835,4.712334745306477,9887
9,1000,20,20,100000,0.05104726315789005,0.0557971052631615,9.30479287514417,19042
9,1000,20,20,200000,0.0692395526315994,0.06735839473687075,-2.716883375514659,39837
9,1000,20,20,500000,0.03490416842107295,0.03677715789474969,5.3660910957155155,72274
9,1000,20,20,1000000,0.0334264473684045,0.03376822631578104,1.0224806232312833,142358
9,1000,50,50,1,0.0,0.0,,0
9,1000,50,50,2,0.0,0.0,,0
9,1000,50,50,5,0.0,0.0,,0
9,1000,50,50,10,0.0,0.0,,0
9,1000,50,50,20,0.006,0.014938775510204083,148.97959183673473,3
9,1000,50,50,50,0.039999999999999994,0.0402938775510204,0.7346938775510197,9
9,1000,50,50,100,0.07974693877551019,0.0794530612244898,-0.36851264203089634,30
9,1000,50,50,200,0.04100408163265305,0.05463265306122448,33.237109297232735,49
9,1000,50,50,500,0.043773061224489755,0.07296326530612242,66.68531572861895,123
9,1000,50,50,1000,0.048484897959183634,0.04862122448979586,0.28117318247630746,181
9,1000,50,50,2000,0.024411428571428553,0.02410938775510202,-1.2372926698769549,281
9,1000,50,50,5000,0.018783510204081737,0.02063836734693874,9.874922858954944,917
9,1000,50,50,10000,0.02442995918367367,0.0381622857142857,56.21100889840709,1942
9,1000,50,50,20000,0.02972412244897921,0.03013130612244861,1.3698761810994484,3777
9,1000,50,50,50000,0.020747183673468166,0.02106852244897867,1.5488308223801823,6962
9,1000,50,50,100000,0.03744213061224611,0.039446204081630555,5.352455740670312,18689
9,1000,50,50,200000,0.027208232653060153,0.024785457142852907,-8.904567750139233,34501
9,1000,50,50,500000,0.029645975510221124,0.029966448979611,1.0810015992875166,83103
9,1000,50,50,1000000,0.04706645877559409,0.047203424489867744,0.29100492757844637,195759
9,1000,100,100,1,0.0,0.0,,0
9,1000,100,100,2,0.0,0.0,,0
9,1000,100,100,5,0.10036363636363636,0.1,-0.3623188405797042,1
9,1000,100,100,10,0.0,0.0,,0
9,1000,100,100,20,0.026565656565656563,0.017323232323232324,-34.79087452471482,4
9,1000,100,100,50,0.016472727272727274,0.018925252525252526,14.88839833210693,6
9,1000,100,100,100,0.027183838383838387,0.03002424242424242,10.44887039238998,23
9,1000,100,100,200,0.04091313131313129,0.038571717171717146,-5.72289156626507,41
9,1000,100,100,500,0.1046468686868689,0.10350101010101025,-1.094976467272389,154
9,1000,100,100,1000,0.04512121212121216,0.04464222222222227,-1.0615625699574418,244
9,1000,100,100,2000,0.027050404040404107,0.029104444444444537,7.5933816033667805,415
9,1000,100,100,5000,0.03454602020202044,0.03681236363636371,6.560360415150587,975
9,1000,100,100,10000,0.025980363636364048,0.026335131313131324,1.3655223680961774,2106
9,1000,100,100,20000,0.03669340404040333,0.03749079797979733,2.173126097856675,4191
9,1000,100,100,50000,0.04918401616161707,0.05262498989898762,6.996121923154098,10927
9,1000,100,100,100000,0.028375230303029974,0.027558963636362375,-2.876687371169764,18136
9,1000,100,100,200000,0.017556928282829114,0.018288393939395332,4.166250751742267,34314
9,1000,100,100,500000,0.03506583232323325,0.035558879191918955,1.4060606465600136,100521
9,1000,100,100,1000000,0.042343182020194006,0.0415504466666479,-1.8721676447651932,220324
9,1000,200,200,1,0.01,0.019899497487437186,98.99497487437186,1
9,1000,200,200,2,0.0,0.0,,0
9,1000,200,200,5,0.0,0.0,,0
9,1000,200,200,10,0.10168844221105526,0.10046231155778895,-1.2057718916781741,4
9,1000,200,200,20,0.10084170854271357,0.09675628140703518,-4.05132677214401,8
9,1000,200,200,50,0.041803015075376884,0.04605326633165829,10.167331826705762,7
9,1000,200,200,100,0.026945226130653265,0.02740402010050251,1.7026911098263697,12
9,1000,200,200,200,0.10588266331658293,0.10412487437185929,-1.6601291369749147,74
9,1000,200,200,500,0.04472643216080402,0.04535728643216082,1.4104730488868438,97
9,1000,200,200,1000,0.06523713567839187,0.06571075376884429,0.7259946126195302,271
9,1000,200,200,2000,0.030367437185929606,0.029878040201004933,-1.611584744304432,421
9,1000,200,200,5000,0.044548402010050225,0.04471476381909551,0.37344057595546143,1157
9,1000,200,200,10000,0.03153762814070332,0.028370135678391778,-10.04353418139106,2178
9,1000,200,200,20000,0.06037721356783811,0.06032256281407115,-0.09051552818938531,5510
9,1000,200,200,50000,0.02749565929648307,0.029871759798994705,8.641729506793675,11361
9,1000,200,200,100000,0.08402689346735688,0.08489856934673883,1.0373772531773733,29998
9,1000,200,200,200000,0.03805763668342162,0.03793558919598097,-0.32069118861973095,43911
9,1000,200,200,500000,0.03199811788943745,0.033412921909548116,4.421522618921578,107760
9,1000,200,200,1000000,0.022702950401989757,0.02219268371857626,-2.247578726017817,202507
9,1000,500,500,1,0.0,0.0,,0
9,1000,500,500,2,0.0,0.0,,0
9,1000,500,500,5,0.05190220440881763,0.04731062124248497,-8.846605300549825,2
9,1000,500,500,10,0.043005210420841676,0.04335951903807615,0.8238736975526281,1
9,1000,500,500,20,0.0002,0.0004,100.0,2
9,1000,500,500,50,0.06642677354709418,0.06472,-2.5694060631804483,15
9,1000,500,500,100,0.028883927855711426,0.028465410821643285,-1.4489616376236187,22
9,1000,500,500,200,0.027445531062124245,0.025703086172344673,-6.348738109076725,45
9,1000,500,500,500,0.036292681362725426,0.035980633266533044,-0.859809979520756,114
9,1000,500,500,1000,0.03164786372745491,0.031198653306613196,-1.4194020320304122,233
9,1000,500,500,2000,0.015205274549098206,0.014618484969939885,-3.859118605609935,475
9,1000,500,500,5000,0.04305607374749503,0.0432412953907814,0.4301870262778988,1292
9,1000,500,500,10000,0.026754849699398654,0.0267640144288575,0.03425446063728957,2309
9,1000,500,500,20000,0.039771939879759466,0.03812821523046224,-4.132875223754782,5782
9,1000,500,500,50000,0.04056879599198191,0.039961155110220165,-1.4978035874711237,13144
9,1000,500,500,100000,0.026194934909817252,0.025710860440879325,-1.847969733860678,22886
9,1000,500,500,200000,0.04317791110220191,0.04185642020040507,-3.06057163967214,56804
9,1000,500,500,500000,0.03817089785972676,0.038301013643291054,0.34087692682120285,121989
9,1000,500,500,1000000,0.02726608886574171,0.027327606108227268,0.22561813976500622,253899
9,1000,1000,1000,1,0.0,0.0,,0
9,1000,1000,1000,2,0.1963063063063063,0.18727527527527527,-4.600479322829026,2
9,1000,1000,1000,5,0.06848408408408409,0.07134174174174174,4.172732534685061,1
9,1000,1000,1000,10,0.002957957957957958,0.0019819819819819817,-32.99492385786803,1
9,1000,1000,1000,20,0.07284354354354354,0.07284894894894896,0.0074205689927569,7
9,1000,1000,1000,50,0.04148328328328328,0.04312584584584585,3.959577045398616,16
9,1000,1000,1000,100,0.05379807807807807,0.053223803803803815,-1.0674624350721258,33
9,1000,1000,1000,200,0.01706976976976977,0.016557307307307312,-3.002163880206633,37
9,1000,1000,1000,500,0.049768144144144114,0.04943831031031028,-0.6627408747220611,144
9,1000,1000,1000,1000,0.08798695695695677,0.08806904104104082,0.09329119556232734,335
9,1000,1000,1000,2000,0.025304568568568553,0.025119577577577573,-0.7310576763626854,467
9,1000,1000,1000,5000,0.025568571371371127,0.024817651651651507,-2.9368857133739477,1498
9,1000,1000,1000,10000,0.016680884284284353,0.017704343343343452,6.135520405374045,2396
9,1000,1000,1000,20000,0.01832258598598601,0.018353589889890113,0.16921139804073404,4875
9,1000,1000,1000,50000,0.04811574662662636,0.050251210250247896,4.4381803740728145,15226
9,1000,1000,1000,100000,0.05758634432432597,0.05687303531531295,-1.2386773589857856,30038
9,1000,1000,1000,200000,0.06426022686687759,0.06421993775775896,-0.06269680498030797,65419
9,1000,1000,1000,500000,0.03870091584786475,0.03880296360361095,0.26368305119018526,133678
9,1000,1000,1000,1000000,0.03536521550353223,0.03551566634036365,0.4254203874889245,279382
9,1000,2000,2000,1,0.0,0.0,,0
9,1000,2000,2000,2,0.1233256628314157,0.12189694847423711,-1.1584890965732093,1
9,1000,2000,2000,5,0.0,0.0,,0
9,1000,2000,2000,10,0.008651625812906454,0.010236118059029516,18.314387149746175,6
9,1000,2000,2000,20,0.03163701850925463,0.0305324412206103,-3.4914076632133,8
9,1000,2000,2000,50,0.01828302151075538,0.01770153076538269,-3.1804958771755163,15
9,1000,2000,2000,100,0.03332506753376687,0.033482351175587795,0.47196796123985374,35
9,1000,2000,2000,200,0.028868656828414205,0.029084254627313656,0.7468231036202821,55
9,1000,2000,2000,500,0.03134912756378186,0.032105840920460225,2.413825887622498,133
9,1000,2000,2000,1000,0.03150409704852425,0.031162734367183514,-1.0835501198937731,318
9,1000,2000,2000,2000,0.03124007878939471,0.032106316908454245,2.7728422994682167,590
9,1000,2000,2000,5000,0.019420582691345775,0.01966790085042523,1.2734847507416167,1216
9,1000,2000,2000,10000,0.03991726453226584,0.03961518559279652,-0.7567626264198294,3134
9,1000,2000,2000,20000,0.04819222203601881,0.04790696548274206,-0.5919140915800789,6094
9,1000,2000,2000,50000,0.04204002456228136,0.04167223703851778,-0.8748508774506386,15407
9,1000,2000,2000,100000,0.03920792024012288,0.038513410775391055,-1.7713499223585665,31539
9,1000,2000,2000,200000,0.04221093832166277,0.041897709487250155,-0.742056080406685,60937
9,1000,2000,2000,500000,0.037556038648331055,0.03739411304754152,-0.43115729618286625,149293
9,1000,2000,2000,1000000,0.038440370186574244,0.03840650401547364,-0.08810053320567272,303357
9,1000,5000,5000,1,0.0,0.0,,0
9,1000,5000,5000,2,0.0,0.0,,0
9,1000,5000,5000,5,0.09104056011202241,0.09132564112822565,0.3131362722861732,1
9,1000,5000,5000,10,0.014210114022804563,0.012735531106221243,-10.376995668133917,4
9,1000,5000,5000,20,0.06215237447489498,0.06209640328065613,-0.09005479631587911,4
9,1000,5000,5000,50,0.017796068013602714,0.018273974794958993,2.685462771838041,16
9,1000,5000,5000,100,0.039386357271454286,0.0388447553510702,-1.375100308594967,32
9,1000,5000,5000,200,0.034987459891978406,0.0351894402880576,0.5772936838021294,64
9,1000,5000,5000,500,0.03191684752950592,0.03215180924184837,0.7361682952090881,155
9,1000,5000,5000,1000,0.06900707605521093,0.06775123512702558,-1.819872685491829,395
9,1000,5000,5000,2000,0.04543669789958,0.04546381316263252,0.05967701066755795,651
9,1000,5000,5000,5000,0.027891384964993098,0.02745618886977396,-1.5603244362564217,1600
9,1000,5000,5000,10000,0.043390225125024426,0.04260112034406858,-1.8186233850645483,3363
9,1000,5000,5000,20000,0.024963043568713945,0.024971906249250223,0.035503205015377334,6234
9,1000,5000,5000,50000,0.04880966912582601,0.0482727506541298,-1.1000248133460808,16616
9,1000,5000,5000,100000,0.03765425040767803,0.03755595554710683,-0.2610458567279304,33185
9,1000,5000,5000,200000,0.029672903042600875,0.02970966736306784,0.12389863039077006,61802
9,1000,5000,5000,500000,0.03946202075232963,0.03948931657422078,0.06916985336980642,164321
9,1000,5000,5000,1000000,0.042421310953161276,0.042284531533988395,-0.3224309105484812,350755
9,1000,10000,10000,1,0.0,0.0,,0
9,1000,10000,10000,2,0.0,0.0,,0
9,1000,10000,10000,5,0.0017562716271627165,0.001915295529552955,9.054630270782436,2
9,1000,10000,10000,10,0.013608450845084507,0.013323792379237923,-2.0917771544099364,4
9,1000,10000,10000,20,0.02998819381938193,0.029520617061706174,-1.5592027999150542,10
9,1000,10000,10000,50,0.06507234843484348,0.06482060606060606,-0.3868653587775245,17
9,1000,10000,10000,100,0.04330180398039804,0.04317905570557055,-0.28347150359615264,30
9,1000,10000,10000,200,0.029039847284728474,0.02893958805880588,-0.3452470839105255,65
9,1000,10000,10000,500,0.05385069602960289,0.05380867974797485,-0.07802365563659362,196
9,1000,10000,10000,1000,0.03818314583458348,0.038403503050305016,0.577105974128386,364
9,1000,10000,10000,2000,0.022968538353835413,0.023016778217821793,0.21002583291646687,621
9,1000,10000,10000,5000,0.033936790431043196,0.03406711236323646,0.38401372238799764,1655
9,1000,10000,10000,10000,0.024954911135113517,0.024982400362036198,0.11015557929197003,3091
9,1000,10000,10000,20000,0.0363510921812181,0.0363786229422942,0.07573571913288306,6482
9,1000,10000,10000,50000,0.03610760340194035,0.03635317080347834,0.6800988667245337,17267
9,1000,10000,10000,100000,0.059075167578754036,0.05963693989939849,0.9509449463610069,38602
9,1000,10000,10000,200000,0.0380228377373819,0.03799601155436102,-0.07055281672075152,68964
9,1000,10000,10000,500000,0.03976411678728526,0.039821745443062835,0.14492628136531915,170910
9,1000,10000,10000,1000000,0.02497310046072653,0.0250074835013776,0.13768030407413806,300281
9,10000,1,1,1,0.0,0.0,,0
9,10000,1,1,2,,,,1
9,10000,1,1,5,0.0,0.0,,0
9,10000,1,1,10,,,,5
9,10000,1,1,20,0.0,0.0,,0
9,10000,1,1,50,,,,7
9,10000,1,1,100,,,,17
9,10000,1,1,200,,,,17
9,10000,1,1,500,,,,258
9,10000,1,1,1000,,,,7
9,10000,1,1,2000,,,,562
9,10000,1,1,5000,,,,501
9,10000,1,1,10000,,,,350
9,10000,1,1,20000,,,,3296
9,10000,1,1,50000,,,,13590
9,10000,1,1,100000,,,,20788
9,10000,1,1,200000,,,,65984
9,10000,1,1,500000,,,,184003
9,10000,1,1,1000000,,,,214660
9,10000,2,2,1,1.0,1.0,0.0,1
9,10000,2,2,2,0.0,0.0,,0
9,10000,2,2,5,0.2,0.0,-100.0,2
9,10000,2,2,10,0.0,0.9,inf,9
9,10000,2,2,20,0.0,0.3,inf,9
9,10000,2,2,50,0.4,0.4,0.0,21
9,10000,2,2,100,0.01,0.12,1100.0,27
9,10000,2,2,200,0.35,0.035,-89.99999999999999,90
9,10000,2,2,500,0.048,0.056,16.666666666666668,38
9,10000,2,2,1000,0.054,0.445,724.0740740740741,499
9,10000,2,2,2000,0.1815,0.067,-63.08539944903581,1125
9,10000,2,2,5000,0.0684,0.2634,285.0877192982456,1674
9,10000,2,2,10000,0.1516,0.1514,-0.13192612137203544,2645
9,10000,2,2,20000,0.2819,0.23835,-15.448740688187293,8944
9,10000,2,2,50000,0.17516,0.00086,-99.50902032427494,22884
9,10000,2,2,100000,0.16007,0.31221,95.04591741113263,41902
9,10000,2,2,200000,0.32853,0.418625,27.423675159041803,109656
9,10000,2,2,500000,0.290822,0.276478,-4.932226585333992,211063
9,10000,2,2,1000000,0.184084,0.225891,22.710827665630912,463358
9,10000,5,5,1,0.0,0.4,inf,1
9,10000,5,5,2,0.35,0.5,42.85714285714287,2
9,10000,5,5,5,0.36,0.0,-100.0,3
9,10000,5,5,10,0.27,0.24,-11.11111111111112,10
9,10000,5,5,20,0.4,0.41000000000000003,2.500000000000002,16
9,10000,5,5,50,0.3460000000000001,0.2559999999999999,-26.01156069364167,32
9,10000,5,5,100,0.27099999999999985,0.442,63.099630996310054,77
9,10000,5,5,200,0.3645000000000001,0.37499999999999983,2.8806584362139174,150
9,10000,5,5,500,0.35220000000000073,0.24259999999999957,-31.118682566723717,360
9,10000,5,5,1000,0.12869999999999968,0.157,21.989121989122296,341
9,10000,5,5,2000,0.2584999999999996,0.23160000000000197,-10.406189555124831,1123
9,10000,5,5,5000,0.31021999999999406,0.3367999999999951,8.568112952099012,3291
9,10000,5,5,10000,0.31791000000000424,0.2235700000000032,-29.67506527004491,6609
9,10000,5,5,20000,0.2919399999999805,0.23870500000000103,-18.234911283134558,13653
9,10000,5,5,50000,0.3450800000000309,0.31556400000001833,-8.553378926628591,36547
9,10000,5,5,100000,0.27112999999997667,0.3457399999999943,27.5181647180408,74020
9,10000,5,5,200000,0.3054370000000867,0.30560000000017173,0.05336616064359116,141789
9,10000,5,5,500000,0.27602499999995334,0.26902059999960437,-2.537596232352196,337763
9,10000,5,5,1000000,0.2756290000001216,0.24900899999989393,-9.657909726558495,661299
9,10000,10,10,1,0.35555555555555557,0.2,-43.75,1
9,10000,10,10,2,0.3666666666666667,0.4666666666666667,27.272727272727266,2
9,10000,10,10,5,0.48,0.36,-25.0,5
9,10000,10,10,10,0.3911111111111111,0.28666666666666674,-26.704545454545432,8
9,10000,10,10,20,0.24888888888888888,0.25000000000000006,0.4464285714285966,14
9,10000,10,10,50,0.27644444444444444,0.2995555555555556,8.360128617363353,38
9,10000,10,10,100,0.2175555555555554,0.17511111111111105,-19.509703779366667,59
9,10000,10,10,200,0.32844444444444515,0.27077777777777806,-17.557510148849886,174
9,10000,10,10,500,0.1944444444444449,0.19386666666666671,-0.29714285714306166,291
9,10000,10,10,1000,0.29999999999999893,0.34088888888888724,13.629629629629484,817
9,10000,10,10,2000,0.25347777777777514,0.23573333333333238,-7.0003945119005175,1351
9,10000,10,10,5000,0.34271555555555466,0.3235288888889017,-5.598423052478804,3897
9,10000,10,10,10000,0.2752822222222063,0.26847111111111244,-2.474228468555425,7514
9,10000,10,10,20000,0.31143555555553765,0.30586666666669504,-1.7881352303878215,14470
9,10000,10,10,50000,0.3287835555555742,0.31090222222227504,-5.438633724574065,39737
9,10000,10,10,100000,0.2932115555555475,0.25407244444450655,-13.348420404811176,72504
9,10000,10,10,200000,0.23493466666661766,0.27815822222206865,18.39811730160158,148288
9,10000,10,10,500000,0.25768875555529464,0.2633747111108778,2.206520631189539,347768
9,10000,10,10,1000000,0.2551984000007993,0.25977297777874386,1.7925573898309073,729680
9,10000,20,20,1,0.5842105263157895,0.4684210526315789,-19.81981981981983,1
9,10000,20,20,2,0.1763157894736842,0.21842105263157896,23.88059701492539,2
9,10000,20,20,5,0.20421052631578948,0.1726315789473684,-15.463917525773201,4
9,10000,20,20,10,0.12105263157894734,0.10631578947368421,-12.173913043478242,4
9,10000,20,20,20,0.21026315789473687,0.23289473684210527,10.763454317897356,17
9,10000,20,20,50,0.26789473684210513,0.20873684210526317,-22.082514734774023,41
9,10000,20,20,100,0.2601578947368422,0.32278947368421057,24.074448715355018,80
9,10000,20,20,200,0.19392105263157902,0.2201578947368422,13.529651241688155,135
9,10000,20,20,500,0.2761052631578942,0.2749999999999991,-0.40030499428149274,407
9,10000,20,20,1000,0.29419999999999974,0.2698473684210516,-8.277577015278093,834
9,10000,20,20,2000,0.1818184210526323,0.14640263157894773,-19.478658580712516,1424
9,10000,20,20,5000,0.29987894736842186,0.2590263157894716,-13.623040876143929,3941
9,10000,20,20,10000,0.2515626315789382,0.2982489473684026,18.558525762127985,8475
9,10000,20,20,20000,0.20580105263157283,0.22458631578946442,9.127875157918243,15045
9,10000,20,20,50000,0.2457311578947652,0.255975052631616,4.16874067766277,36997
9,10000,20,20,100000,0.2604073157894598,0.2501312105262892,-3.9461661174983433,77771
9,10000,20,20,200000,0.2488007368420579,0.2504506578946638,0.6631495845019586,153592
9,10000,20,20,500000,0.26016349473725026,0.23855107368451697,-8.307245824230856,395197
9,10000,20,20,1000000,0.26793391578949516,0.2677513000000221,-0.06815702630812645,804960
9,10000,50,50,1,0.04,0.0783673469387755,95.91836734693875,1
9,10000,50,50,2,0.5048979591836735,0.5102040816326531,1.0509296685529412,2
9,10000,50,50,5,0.1673469387755102,0.1645714285714286,-1.658536585365847,4
9,10000,50,50,10,0.2379591836734694,0.2618775510204082,10.05145797598629,10
9,10000,50,50,20,0.24514285714285716,0.19881632653061226,-18.897768897768895,17
9,10000,50,50,50,0.2725224489795918,0.3111183673469387,14.162473040977694,43
9,10000,50,50,100,0.12037551020408153,0.12751020408163266,5.927031059270403,78
9,10000,50,50,200,0.2341632653061223,0.22154285714285715,-5.3895764336760745,161
9,10000,50,50,500,0.23252571428571456,0.2641077551020404,13.582171293760474,435
9,10000,50,50,1000,0.41103918367347175,0.299119183673469,-27.228547653235815,943
9,10000,50,50,2000,0.30734734693877597,0.32289551020408275,5.058824623075076,1778
9,10000,50,50,5000,0.33717387755102135,0.2924124081632627,-13.275485548546188,4718
9,10000,50,50,10000,0.24617779591836533,0.24061485714285344,-2.259724015628368,8462
9,10000,50,50,20000,0.307536000000012,0.22893289795917635,-25.558992131273286,17320
9,10000,50,50,50000,0.1970116571428615,0.20967074285715742,6.425551613484615,40198
9,10000,50,50,100000,0.27212679183670424,0.2969078857143175,9.106451338493596,86701
9,10000,50,50,200000,0.2779725877552265,0.2724959142858981,-1.9702207018164595,173940
9,10000,50,50,500000,0.24824316244874456,0.2506416702038033,0.9661928777409764,425055
9,10000,50,50,1000000,0.25617187020380117,0.26357116326497476,2.8884096662475014,859763
9,10000,100,100,1,0.02,0.07757575757575758,287.8787878787878,1
9,10000,100,100,2,0.20383838383838385,0.15818181818181817,-22.398414271556003,2
9,10000,100,100,5,0.1770909090909091,0.22929292929292933,29.4775268081223,3
9,10000,100,100,10,0.07810101010101009,0.09052525252525252,15.907915157785842,9
9,10000,100,100,20,0.14880808080808083,0.15488888888888885,4.08634265544389,14
9,10000,100,100,50,0.3161292929292929,0.31511515151515146,-0.32079957056314146,48
9,10000,100,100,100,0.2687858585858585,0.2607757575757574,-2.980105074070502,87
9,10000,100,100,200,0.3340828282828284,0.3364626262626262,0.7123377133837798,183
9,10000,100,100,500,0.21706060606060612,0.1884064646464647,-13.20098655125878,431
9,10000,100,100,1000,0.3579363636363637,0.3579951515151512,0.016424114663917144,926
9,10000,100,100,2000,0.20534858585858465,0.2142830303030295,4.3508672860292545,1721
9,10000,100,100,5000,0.15613709090908942,0.16261684848484734,4.150043745550982,4309
9,10000,100,100,10000,0.22930919191918675,0.20794917171717148,-9.314942860878851,9053
9,10000,100,100,20000,0.216963212121205,0.22321521212120973,2.881594505759847,16845
9,10000,100,100,50000,0.20341380606066273,0.20230788686873977,-0.543679513864044,43815
9,10000,100,100,100000,0.278806555555579,0.28408095151517015,1.8917761632544332,91335
9,10000,100,100,200000,0.2857873222220884,0.28733534949483447,0.5416710792870884,182361
9,10000,100,100,500000,0.2755951490908784,0.27640609898984725,0.294254054051378,449139
9,10000,100,100,1000000,0.2558446468684559,0.25570086545428694,-0.05619871899954681,886004
9,10000,200,200,1,0.08678391959798995,0.1493969849246231,72.14823393167342,1
9,10000,200,200,2,0.5810552763819096,0.6104522613065326,5.0592406814840345,2
9,10000,200,200,5,0.19451256281407034,0.19803015075376884,1.808411697840245,4
9,10000,200,200,10,0.1808291457286432,0.18413567839195982,1.8285396693066789,9
9,10000,200,200,20,0.2011934673366834,0.20485175879396986,1.8182953481111632,16
9,10000,200,200,50,0.30059899497487436,0.29500703517587945,-1.860272287158615,46
9,10000,200,200,100,0.31171809045226123,0.33064623115577896,6.072198336662312,94
9,10000,200,200,200,0.4760412060301511,0.4708927135678391,-1.0815224390440437,200
9,10000,200,200,500,0.3063241206030153,0.3045449246231157,-0.5808213784788216,474
9,10000,200,200,1000,0.28982668341708573,0.2783121105527642,-3.9729167544421835,961
9,10000,200,200,2000,0.18814542713567736,0.18281165829145662,-2.8349181404097563,1829
9,10000,200,200,5000,0.2322983618090459,0.2615421809045237,12.588904574160031,4585
9,10000,200,200,10000,0.1844027336683413,0.18295321608040174,-0.7860607915642988,8839
9,10000,200,200,20000,0.2673752587939737,0.2724428040201102,1.8952932477725066,18576
9,10000,200,200,50000,0.29854510452259597,0.3039400934673362,1.8070934217351702,47163
9,10000,200,200,100000,0.2129250020100153,0.1998194663316348,-6.155000847558545,91403
9,10000,200,200,200000,0.26302519095475463,0.266426961055231,1.2933248287467436,179924
9,10000,200,200,500000,0.26310850723620716,0.26598280783925,1.0924392499640516,463517
9,10000,200,200,1000000,0.269147424572916,0.26927014311565545,0.04559528776251929,930527
9,10000,500,500,1,0.12571543086172346,0.12202805611222445,-2.9331122871899615,1
9,10000,500,500,2,0.24961523046092185,0.23146693386773545,-7.270508518120082,2
9,10000,500,500,5,0.025088577154308615,0.03814188376753508,52.02888363473709,4
9,10000,500,500,10,0.29551422845691383,0.29417795591182366,-0.4521855181281047,10
9,10000,500,500,20,0.31453386773547093,0.3259563126252504,3.6315468893753424,20
9,10000,500,500,50,0.31520464929859715,0.31753298597194385,0.7386745971316676,49
9,10000,500,500,100,0.1500981963927855,0.15277282565130254,1.7819196517977678,90
9,10000,500,500,200,0.33647062124248484,0.3328418436873747,-1.0784827340081484,194
9,10000,500,500,500,0.2281058276553105,0.2175717675350702,-4.61805830588347,472
9,10000,500,500,1000,0.1651152304609217,0.16440679759519009,-0.42905361531701536,916
9,10000,500,500,2000,0.37375577555110157,0.3807962404809596,1.883707327191642,1965
9,10000,500,500,5000,0.28117950300601174,0.27770867655310466,-1.2343810326860403,4623
9,10000,500,500,10000,0.27452301723447015,0.2772137194388733,0.9801371963302521,9440
9,10000,500,500,20000,0.25286473066131765,0.2552272761523008,0.9343119876007883,18657
9,10000,500,500,50000,0.25776533306613203,0.2600633316232459,0.8915079967422562,46959
9,10000,500,500,100000,0.2764026535471337,0.2786496315831894,0.812936492186209,95025
9,10000,500,500,200000,0.25925393731467083,0.2605727606012647,0.5086994242996417,187529
9,10000,500,500,500000,0.23437594919448523,0.23347614861727473,-0.38391335813379596,462684
9,10000,500,500,1000000,0.2503817267011662,0.25023065615206197,-0.060336092052173634,940782
9,10000,1000,1000,1,0.5258618618618619,0.5625865865865866,6.983720894817779,1
9,10000,1000,1000,2,0.050038038038038045,0.05162962962962963,3.1807633832119566,2
9,10000,1000,1000,5,0.12263743743743742,0.12966926926926928,5.73383787101642,5
9,10000,1000,1000,10,0.33385405405405405,0.33283183183183185,-0.3061883508105296,9
9,10000,1000,1000,20,0.2448957957957958,0.25848828828828824,5.550316798344071,20
9,10000,1000,1000,50,0.286603003003003,0.28750122122122124,0.31340153759966566,47
9,10000,1000,1000,100,0.29935275275275275,0.3050898098098098,1.9164871558056233,95
9,10000,1000,1000,200,0.316092012012012,0.31455938938938965,-0.4848659771143106,193
9,10000,1000,1000,500,0.29539209609609607,0.30836530930930883,4.391861997889191,486
9,10000,1000,1000,1000,0.23714234434434428,0.23825453653653675,0.4689977217132936,960
9,10000,1000,1000,2000,0.3450275525525531,0.34513950050049946,0.032446089339296394,1936
9,10000,1000,1000,5000,0.23778483523523422,0.23833243363363327,0.23029155659036107,4791
9,10000,1000,1000,10000,0.21532861701701708,0.21294810290290278,-1.1055261242522973,9494
9,10000,1000,1000,20000,0.26626168008008316,0.2656970915915902,-0.21204271238847994,19171
9,10000,1000,1000,50000,0.21674436672672934,0.21702979987988874,0.13169115187167782,46890
9,10000,1000,1000,100000,0.24225463819820733,0.24448732166166806,0.9216267147933802,94976
9,10000,1000,1000,200000,0.2612254292993369,0.26028692424426675,-0.35927017426573765,190184
9,10000,1000,1000,500000,0.238552997701648,0.23870165598393925,0.062316669135788816,478645
9,10000,1000,1000,1000000,0.2726457117738323,0.27278248671279015,0.050165813380303945,958950
